MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Alley,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MiscFeature,YrSoldFac,SalePrice
50,RM,52,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1936,1980,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,276,0,252,528,GasA,Gd,Y,SBrkr,548,492,0,1040,0,0,1,0,2,1,TA,5,Typ,0,1979,2,624,P,306,0,32,0,0,0,0,5,2010,WD,Normal,None,TA,Fa,No,Rec,Unf,None,Detchd,Fin,TA,TA,None,None,None,2010,
50,RM,52,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,448,0,480,928,GasA,TA,Y,FuseF,928,608,0,1536,0,0,2,0,4,1,TA,7,Typ,1,1930,2,480,Y,0,10,0,0,0,0,0,3,2010,WD,Normal,None,TA,TA,No,LwQ,Unf,Gd,Detchd,Unf,TA,TA,None,MnPrv,None,2010,
30,RM,51,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,960,0,164,1124,GasA,TA,Y,SBrkr,1068,0,0,1068,1,0,1,0,2,1,TA,5,Typ,1,1923,1,288,Y,0,0,128,0,0,0,0,3,2010,WD,Normal,None,Fa,Fa,No,ALQ,Unf,Gd,Detchd,Unf,TA,TA,None,None,None,2010,
50,RM,57,8094,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,0,0,888,888,GasA,Ex,Y,SBrkr,888,1074,0,1962,0,0,1,1,4,1,TA,9,Typ,1,1915,2,572,Y,160,0,364,0,0,0,0,6,2010,WD,Normal,Grvl,TA,TA,No,Unf,Unf,TA,Detchd,Unf,TA,TA,None,GdPrv,None,2010,
70,RM,60,12900,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,0,0,780,780,GasA,Ex,Y,SBrkr,780,780,0,1560,0,0,1,1,3,1,Gd,7,Typ,0,0,0,0,N,344,0,0,0,168,0,0,5,2010,WD,Normal,Grvl,TA,TA,No,Unf,Unf,None,None,None,None,None,None,None,None,2010,
70,RM,52,3068,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,0,0,662,662,GasA,Ex,Y,SBrkr,662,662,0,1324,0,1,1,0,3,1,TA,6,Typ,0,1920,1,180,Y,0,0,112,0,0,0,0,2,2010,WD,Normal,Grvl,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,GdPrv,None,2010,
20,RL,100,15263,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90,TA,TA,CBlock,766,0,656,1422,GasA,Gd,Y,SBrkr,1675,0,0,1675,0,0,2,0,3,1,TA,8,Typ,2,1959,1,365,Y,0,132,0,0,0,0,0,5,2010,WD,Normal,None,Gd,TA,No,Rec,Unf,Gd,Attchd,Unf,TA,TA,None,None,None,2010,
50,RL,72,10632,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,1917,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,0,0,689,689,GasA,Gd,N,SBrkr,725,499,0,1224,0,0,1,1,3,1,Fa,6,Mod,0,1917,1,180,N,0,0,248,0,0,0,0,1,2010,COD,Normal,None,Gd,Fa,No,Unf,Unf,None,Detchd,Unf,Fa,Fa,None,None,None,2010,
190,RL,60,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Fa,Fa,BrkTil,1026,0,186,1212,GasA,TA,N,SBrkr,1212,180,0,1392,1,0,1,0,3,1,TA,6,Typ,0,0,0,0,N,0,0,168,0,0,0,0,2,2010,ConLD,Normal,None,TA,TA,No,Rec,Unf,None,None,None,None,None,None,None,None,2010,
50,RL,65,6001,Pave,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,368,0,232,600,GasA,Ex,N,SBrkr,600,319,0,919,0,0,1,0,3,1,TA,5,Typ,0,1940,1,231,Y,0,0,45,0,0,0,0,3,2010,WD,Normal,None,Fa,TA,No,LwQ,Unf,None,Detchd,Unf,TA,TA,None,MnPrv,None,2010,
70,C (all),54,6449,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1,1907,1950,Gambrel,CompShg,Wd Sdng,Stucco,None,0,TA,TA,CBlock,73,0,634,707,GasW,TA,N,SBrkr,942,942,0,1884,0,0,1,1,4,1,TA,7,Typ,0,0,0,0,N,0,0,239,0,0,0,0,3,2010,WD,Abnorml,None,TA,TA,No,Rec,Unf,None,None,None,None,None,None,None,None,2010,
190,RH,60,6048,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,736,0,120,856,GasA,Gd,Y,SBrkr,936,744,0,1680,1,0,2,0,2,2,TA,7,Typ,1,1910,2,450,P,56,144,0,0,0,0,0,6,2010,COD,Normal,None,TA,TA,Mn,LwQ,Unf,Gd,Detchd,Unf,TA,Fa,None,None,None,2010,
90,RL,72,10773,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,3,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,72,Fa,Fa,CBlock,704,0,1128,1832,GasA,TA,N,SBrkr,1832,0,0,1832,2,0,2,0,4,2,TA,8,Typ,0,0,0,0,Y,0,58,0,0,0,0,0,5,2010,WD,Normal,None,TA,TA,No,ALQ,Unf,None,None,None,None,None,None,None,None,2010,
20,RL,65,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47,TA,TA,CBlock,240,474,150,864,GasA,Ex,Y,SBrkr,892,0,0,892,1,0,1,0,3,1,Gd,5,Typ,0,1966,1,416,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,None,TA,TA,Mn,BLQ,Rec,None,Detchd,Unf,TA,TA,None,None,None,2010,
20,RL,65,7832,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,775,0,89,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,4,Typ,0,1969,1,280,Y,226,0,0,0,0,0,0,5,2010,WD,Normal,None,TA,TA,No,GLQ,Unf,None,Detchd,Unf,TA,TA,None,None,None,2010,
90,RL,63,7424,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,1319,0,0,1319,GasA,TA,Y,SBrkr,1373,0,0,1373,1,0,1,0,3,1,TA,5,Typ,2,1978,2,591,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,None,Gd,TA,Av,GLQ,Unf,TA,Attchd,Fin,TA,TA,None,None,None,2010,
60,RL,86,11227,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,267,453,0,720,GasA,Ex,Y,SBrkr,720,720,0,1440,0,0,1,1,4,1,TA,7,Typ,2,1968,2,480,Y,192,38,0,0,0,0,0,3,2010,WD,Normal,None,TA,Gd,No,Rec,ALQ,TA,Attchd,Unf,TA,TA,None,MnPrv,None,2010,
20,RL,102,20062,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,CBlock,1092,0,328,1420,GasA,Gd,Y,SBrkr,1483,0,0,1483,1,0,1,1,1,1,TA,4,Typ,2,1977,2,690,Y,496,0,0,0,0,0,0,4,2010,WD,Normal,None,Gd,TA,Gd,ALQ,Unf,TA,Attchd,RFn,TA,TA,None,None,None,2010,
30,RL,94,9259,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,0,0,660,660,GasA,TA,N,SBrkr,756,0,0,756,0,0,1,0,2,1,TA,4,Typ,0,1945,2,440,N,80,0,0,0,0,0,0,6,2010,WD,Normal,None,Fa,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2010,
60,RL,46,17082,Pave,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,5,1978,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,288,TA,TA,PConc,964,0,153,1117,GasA,Ex,Y,SBrkr,1117,864,0,1981,1,0,2,1,4,1,Gd,8,Typ,1,1978,2,522,Y,336,104,0,0,0,0,0,5,2010,WD,Normal,None,Gd,TA,Av,ALQ,Unf,TA,Attchd,Fin,TA,TA,None,None,None,2010,
50,RL,124,18600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,3,4,1938,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,288,684,0,972,GasA,TA,Y,FuseA,1052,558,0,1610,0,1,2,0,4,1,Fa,8,Typ,1,1938,1,480,Y,0,0,60,0,0,0,450,6,2010,WD,Normal,None,TA,TA,Mn,BLQ,LwQ,Gd,Attchd,RFn,TA,TA,None,None,Shed,2010,
20,RL,65,11479,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,1987,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,104,387,172,663,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,0,3,1,Gd,6,Typ,1,1987,1,467,Y,0,52,52,0,0,0,0,6,2010,WD,Normal,None,TA,TA,No,GLQ,Rec,TA,Attchd,Unf,TA,TA,None,MnPrv,None,2010,
50,RL,50,9350,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,192,0,564,756,GasA,Ex,Y,SBrkr,1169,0,362,1531,0,0,1,0,3,1,TA,8,Typ,1,1947,1,209,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,None,TA,Fa,No,LwQ,Unf,TA,Detchd,Unf,Fa,TA,None,MnPrv,None,2010,
20,RL,75,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1954,1998,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,954,0,218,1172,GasA,TA,Y,SBrkr,1172,0,0,1172,1,0,1,0,3,1,TA,5,Typ,0,1954,1,366,Y,240,0,0,0,0,0,0,6,2010,WD,Normal,None,TA,TA,Av,BLQ,Unf,None,Attchd,Fin,TA,TA,None,None,None,2010,
20,RL,44,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96,Gd,TA,PConc,1346,0,162,1508,GasA,Ex,Y,SBrkr,1508,0,0,1508,1,0,1,0,1,1,Gd,5,Typ,2,2009,2,572,Y,0,0,0,0,0,0,0,1,2010,Con,Partial,None,Gd,TA,Gd,GLQ,Unf,TA,Attchd,RFn,TA,TA,None,None,None,2010,
20,RL,46,11200,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,CBlock,0,0,1250,1250,GasA,Ex,Y,SBrkr,1298,0,0,1298,0,0,2,0,3,1,TA,5,Typ,0,1964,2,504,N,0,144,0,0,0,0,0,6,2010,COD,Normal,None,TA,TA,Mn,Unf,Unf,None,Detchd,Unf,TA,Fa,None,None,None,2010,
20,RL,83,11980,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177,Gd,TA,CBlock,1433,0,0,1433,GasA,Ex,Y,SBrkr,1433,0,0,1433,1,0,1,1,1,1,Gd,4,Typ,2,1987,2,528,Y,0,278,0,0,266,0,0,6,2010,WD,Normal,None,Gd,TA,Gd,GLQ,Unf,TA,Attchd,RFn,Gd,Gd,None,MnPrv,None,2010,
60,RL,87,12361,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85,Gd,Gd,PConc,860,0,86,946,GasA,Ex,Y,SBrkr,964,838,0,1802,0,1,2,1,3,1,Gd,8,Typ,1,2000,4,1017,Y,450,92,0,0,0,0,0,5,2010,WD,Normal,None,Gd,TA,No,GLQ,Unf,Gd,2Types,RFn,TA,TA,None,None,None,2010,
20,RL,64,7360,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,2010,Gable,CompShg,VinylSd,VinylSd,Stone,80,Gd,TA,PConc,24,0,1198,1222,GasA,Ex,Y,SBrkr,1222,0,0,1222,0,0,2,0,2,1,Gd,6,Typ,0,2009,2,615,Y,0,54,0,0,0,0,0,3,2010,WD,Normal,None,Gd,TA,No,GLQ,Unf,None,Attchd,RFn,TA,TA,None,None,None,2010,
50,RL,82,14235,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Fin,6,8,1900,1993,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,PConc,0,0,676,676,GasA,TA,Y,SBrkr,831,614,0,1445,0,0,2,0,3,1,TA,6,Typ,0,1957,2,484,N,0,59,0,0,0,0,0,3,2010,WD,Normal,None,Fa,Gd,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2010,
85,RL,82,11105,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,870,0,0,870,GasA,Gd,Y,SBrkr,965,0,0,965,1,0,1,0,2,1,TA,4,Typ,0,1998,2,580,Y,71,0,0,0,0,0,0,7,2010,WD,Normal,None,Gd,Fa,Av,GLQ,Unf,None,Attchd,Unf,Gd,TA,None,GdPrv,None,2010,
60,RL,84,9337,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,353,0,525,878,GasA,Ex,Y,SBrkr,892,800,0,1692,0,0,2,1,3,1,TA,8,Typ,1,1997,2,513,Y,0,39,0,0,0,0,0,4,2010,WD,Normal,None,Gd,TA,No,ALQ,Unf,TA,Attchd,RFn,TA,TA,None,None,None,2010,
20,RL,38,15240,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,Gd,CBlock,198,688,140,1026,GasA,Ex,Y,SBrkr,1026,0,0,1026,1,0,1,1,3,1,TA,5,Typ,0,1977,1,308,Y,316,85,0,0,0,0,0,6,2010,WD,Normal,None,Gd,TA,No,GLQ,Rec,None,Attchd,Unf,TA,TA,None,MnPrv,None,2010,
20,RL,68,7480,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,480,0,396,876,GasA,TA,Y,SBrkr,876,0,0,876,1,0,1,0,3,1,TA,5,Typ,0,1977,2,484,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,None,TA,TA,Av,ALQ,Unf,None,Detchd,Unf,TA,TA,None,MnPrv,None,2010,
20,RL,80,10389,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320,Gd,TA,PConc,1682,0,296,1978,GasA,Ex,Y,SBrkr,1978,0,0,1978,1,0,2,1,3,1,Gd,8,Typ,1,2003,3,850,Y,188,25,0,0,0,0,0,5,2010,WD,Normal,None,Gd,TA,No,GLQ,Unf,Gd,Attchd,RFn,TA,TA,None,None,None,2010,
60,RL,75,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,0,0,1040,1040,GasA,Ex,Y,SBrkr,1044,1054,0,2098,0,0,2,1,4,1,Gd,9,Typ,1,1997,2,621,Y,331,38,0,0,0,0,0,4,2010,WD,Normal,None,Gd,TA,No,Unf,Unf,TA,Attchd,Fin,TA,TA,None,None,None,2010,
120,RM,37,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,672,0,176,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,2003,2,420,Y,140,0,0,0,0,0,0,4,2010,WD,Normal,None,Gd,TA,Av,GLQ,Unf,None,Attchd,Fin,TA,TA,None,None,None,2010,
30,RL,67,8777,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,0,0,0,0,GasA,TA,N,SBrkr,640,0,0,640,0,0,1,0,2,1,TA,5,Min1,0,1945,1,240,N,0,0,0,0,0,0,0,4,2010,ConLD,Normal,None,None,None,None,None,None,None,Detchd,Unf,TA,TA,None,None,None,2010,
20,RL,68,8842,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,0,0,381,381,GasA,Ex,Y,SBrkr,992,0,0,992,0,0,1,0,3,1,TA,6,Typ,0,1954,1,319,Y,60,0,56,0,0,0,0,1,2010,Oth,Abnorml,None,Fa,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,MnPrv,None,2010,
20,RL,60,10044,Pave,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,1070,0,126,1196,GasA,TA,Y,SBrkr,1196,0,0,1196,1,0,1,0,3,1,TA,6,Typ,0,1968,1,336,Y,257,0,168,0,0,0,0,6,2010,WD,Normal,None,Gd,TA,Gd,ALQ,Unf,None,Attchd,RFn,TA,TA,None,MnPrv,None,2010,
50,RL,89,11792,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,0,0,744,744,GasA,Ex,N,FuseF,792,328,0,1120,0,0,1,0,2,1,Fa,5,Typ,0,1956,2,480,P,0,0,0,0,160,0,0,6,2010,WD,Abnorml,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,Fa,None,None,None,2010,
80,RL,65,6305,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,528,0,480,1008,GasA,TA,Y,SBrkr,1096,0,0,1096,1,0,1,0,3,1,TA,5,Typ,1,1975,1,352,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,None,TA,TA,Av,ALQ,Unf,Fa,Detchd,Unf,TA,TA,None,None,None,2010,
20,RL,64,6410,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,0,0,960,960,GasA,Ex,Y,SBrkr,960,0,0,960,0,0,1,0,3,1,TA,5,Typ,0,0,0,0,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,None,TA,TA,No,Unf,Unf,None,None,None,None,None,None,MnPrv,None,2010,
30,RL,67,4853,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203,TA,TA,BrkTil,133,0,974,1107,GasA,Fa,N,FuseA,1296,0,0,1296,0,0,2,0,2,1,Fa,5,Typ,1,1979,1,260,Y,0,0,36,0,0,0,0,5,2010,WD,Normal,None,TA,TA,Mn,Rec,Unf,Gd,Detchd,Unf,TA,TA,None,MnPrv,None,2010,
30,RL,60,7890,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,238,0,618,856,GasA,TA,Y,SBrkr,856,0,0,856,1,0,1,0,2,1,TA,4,Typ,1,1939,2,399,Y,0,0,0,0,166,0,0,3,2010,WD,Normal,None,TA,TA,No,Rec,Unf,Gd,Detchd,Unf,TA,TA,None,None,None,2010,
90,RH,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,4,6,1967,1967,Flat,Tar&Grv,Plywood,CBlock,None,0,TA,TA,Slab,0,0,0,0,GasA,TA,Y,SBrkr,862,1788,0,2650,0,0,3,0,6,2,TA,10,Min2,0,0,0,0,Y,0,0,0,0,0,0,500,2,2010,WD,Normal,Pave,None,None,None,None,None,None,None,None,None,None,None,None,Shed,2010,
50,RL,51,9839,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,2,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,0,0,894,894,GasA,Ex,Y,SBrkr,894,772,0,1666,1,0,1,0,3,1,TA,7,Typ,1,0,0,0,N,0,156,0,0,0,0,0,5,2010,WD,Normal,None,TA,Fa,No,Unf,Unf,Gd,None,None,None,None,None,None,None,2010,
50,RL,78,10452,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371,Gd,Gd,BrkTil,426,252,850,1528,GasA,Ex,Y,SBrkr,1225,908,0,2133,1,0,1,1,4,1,TA,8,Typ,2,1941,1,312,Y,0,0,86,0,0,0,0,7,2010,WD,Normal,None,Gd,TA,No,ALQ,BLQ,TA,Attchd,Unf,TA,TA,None,None,None,2010,
90,RL,78,15600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430,TA,Gd,CBlock,375,0,657,1032,GasA,Ex,Y,SBrkr,1102,1075,0,2177,0,0,2,1,5,2,TA,11,Typ,0,1950,2,484,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,None,TA,TA,No,ALQ,Unf,None,Detchd,Unf,TA,TA,None,None,None,2010,
80,RL,85,19645,Pave,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,44,TA,TA,PConc,343,0,80,423,GasA,Ex,Y,SBrkr,896,756,0,1652,1,0,2,1,3,1,Gd,6,Typ,0,1994,2,473,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,None,Gd,TA,No,GLQ,Unf,None,BuiltIn,RFn,TA,TA,None,None,None,2010,
120,RM,35,3907,Pave,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,747,0,235,982,GasA,Gd,Y,SBrkr,1034,0,0,1034,1,0,1,0,1,1,Gd,4,Typ,1,1989,2,598,Y,141,36,0,0,0,0,0,4,2010,WD,Normal,None,Gd,TA,Gd,GLQ,Unf,TA,Attchd,Fin,TA,TA,None,None,None,2010,
120,RM,35,3907,Pave,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,76,0,1115,1191,GasA,Gd,Y,SBrkr,1191,0,0,1191,0,0,2,0,2,1,Gd,5,Typ,1,1989,2,531,Y,112,81,0,0,0,0,0,3,2010,WD,Normal,None,Gd,TA,Av,GLQ,Unf,TA,Attchd,Unf,TA,TA,None,None,None,2010,
30,RM,58,8154,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,5,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,480,0,0,480,GasA,TA,Y,SBrkr,540,0,0,540,0,0,1,0,1,1,TA,4,Typ,0,1951,1,200,N,0,0,0,0,0,0,0,4,2010,ConLw,Normal,None,TA,TA,No,BLQ,Unf,None,Detchd,Unf,Fa,Fa,None,None,None,2010,
